会話ID,長単位連番,文頭フラグ,話者ラベル,書字形,語彙素読み,語彙素,品詞,活用型,活用形,語種,語彙素細分類,語形,タグ付き書字形,発音形出現形,発音,発話単位の開始時刻,発話単位の終了時刻,転記単位の開始時刻,転記単位の終了時刻,仮名,文節頭フラグ
W001_001a,1,B,IC01_葉山,はい,ハイ,はい,感動詞-一般,,,和,,ハイ,はい。,ハイ,ハイ,0.110,0.357,0.110,0.357,0,B
W001_001a,2,B,IC01_葉山,では,デハ,では,接続詞,,,和,,デハ,では,デワ,デワ,0.569,4.963,0.569,0.856,0,B
W001_001a,3,I,IC01_葉山,えーと,エート,えーと,感動詞-フィラー,,,和,,エート,えーと: ,エート,エートー,0.569,4.963,1.077,4.963,0,B
W001_001a,4,I,IC01_葉山,第十六回,ダイジュウロッカイ,第十六回,名詞-数詞,,,漢,,ダイジュウロッカイ,第十六回,ダイジューロッカイ,ダイジューロッカイ,0.569,4.963,1.077,4.963,0,B
W001_001a,5,I,IC01_葉山,の,ノ,の,助詞-格助詞,,,和,,ノ,の,ノ,ノ,0.569,4.963,1.077,4.963,0,I
W001_001a,6,I,IC01_葉山,研究情報誌編集委員会,ケンキュウジョウホウシヘンシュウイインカイ,研究情報誌編集委員会,名詞-普通名詞-一般,,,漢,,ケンキュウジョウホウシヘンシュウイインカイ,研究情報誌編集(W イン|委員)会,ケンキュージョーホーシヘンシューイインカイ,ケンキュージョーホーシヘンシューインカイ,0.569,4.963,1.077,4.963,0,B
W001_001a,7,I,IC01_葉山,を,ヲ,を,助詞-格助詞,,,和,,ヲ,を,オ,オ,0.569,4.963,1.077,4.963,0,I
W001_001a,8,I,IC01_葉山,始め,ハジメル,始める,動詞-一般,下一段-マ行,連用形-一般,和,,ハジメル,始め,ハジメ,ハジメ,0.569,4.963,1.077,4.963,0,B
W001_001a,9,I,IC01_葉山,ます,マス,ます,助動詞,助動詞-マス,終止形-一般,和,,マス,ます。,マス,マス,0.569,4.963,1.077,4.963,0,I
W001_001a,10,B,IC01_葉山,よろしく,ヨロシク,宜しく,副詞,,,和,,ヨロシク,よろしく,ヨロシク,ヨロシク,5.410,6.600,5.410,6.600,0,B
W001_001a,11,I,IC01_葉山,お願いし,オネガイスル,御願いする,動詞-一般,サ行変格,連用形-一般,和,,オネガイスル,お願いし,オネガイシ,オネガイシ,5.410,6.600,5.410,6.600,0,B
W001_001a,12,I,IC01_葉山,ます,マス,ます,助動詞,助動詞-マス,終止形-一般,和,,マス,ます。,マス,マス,5.410,6.600,5.410,6.600,0,I
W001_001a,13,B,IC01_葉山,で,デ,で,接続詞,,,和,,デ,で ,デ,デ,6.908,12.149,6.908,7.807,0,B
W001_001a,14,I,IC01_葉山,えーっと,エート,えーと,感動詞-フィラー,,,和,,エーット,えーっと:,エーット,エーットー,6.908,12.149,6.908,7.807,0,B
W001_001a,15,I,IC01_葉山,きょう,キョウ,今日,名詞-普通名詞-一般,,,和,,キョウ,きょう,キョー,キョー,6.908,12.149,8.033,12.149,0,B
W001_001a,16,I,IC01_葉山,は,ハ,は,助詞-係助詞,,,和,,ハ,は ,ワ,ワ,6.908,12.149,8.033,12.149,0,I
W001_001a,17,I,IC01_葉山,まず,マズ,先ず,副詞,,,和,,マズ,まず,マズ,マズ,6.908,12.149,8.033,12.149,0,B
W001_001a,18,I,IC01_葉山,最初,サイショ,最初,名詞-普通名詞-一般,,,漢,,サイショ,最初,サイショ,サイショ,6.908,12.149,8.033,12.149,0,B
W001_001a,19,I,IC01_葉山,に,ニ,に,助詞-格助詞,,,和,,ニ,に,ニ,ニ,6.908,12.149,8.033,12.149,0,I
W001_001a,20,I,IC01_葉山,前回議事要旨案,ゼンカイギジヨウシアン,前回議事要旨案,名詞-普通名詞-一般,,,漢,,ゼンカイギジヨウシアン,前回 議事要旨案,ゼンカイギジヨーシアン,ゼンカイギジヨーシアン,6.908,12.149,8.033,12.149,0,B
W001_001a,21,I,IC01_葉山,について,ニツイテ,について,助詞-格助詞,,,和,,ニツイテ,について,ニツイテ,ニツイテ,6.908,12.149,8.033,12.149,0,I
W001_001a,22,I,IC01_葉山,の,ノ,の,助詞-格助詞,,,和,,ノ,の,ノ,ノ,6.908,12.149,8.033,12.149,0,I
W001_001a,23,I,IC01_葉山,確認,カクニン,確認,名詞-普通名詞-一般,,,漢,,カクニン,確認,カクニン,カクニン,6.908,12.149,8.033,12.149,0,B
W001_001a,24,I,IC01_葉山,です,デス,です,助動詞,助動詞-デス,終止形-一般,和,,デス,です。,デス,デス,6.908,12.149,8.033,12.149,0,I
W001_001a,25,B,IC01_葉山,じゃ,デ,で,接続詞,,,和,,ジャ,じゃ ,ジャ,ジャ,12.284,14.034,12.284,14.034,0,B
W001_001a,26,I,IC01_葉山,資料,シリョウ,資料,名詞-普通名詞-一般,,,漢,,シリョウ,資料,シリョー,シリョー,12.284,14.034,12.284,14.034,0,B
W001_001a,27,I,IC01_葉山,一,イチ,一,名詞-数詞,,,漢,,イチ,一,イチ,イチ,12.284,14.034,12.284,14.034,0,I
W001_001a,28,I,IC01_葉山,を,ヲ,を,助詞-格助詞,,,和,,ヲ,を,オ,オ,12.284,14.034,12.284,14.034,0,I
W001_001a,29,I,IC01_葉山,ご覧ください,ゴランクダサル,御覧下さる,動詞-一般,五段-ラ行,命令形,混,,ゴランクダサル,ご覧ください。,ゴランクダサイ,ゴランクダサイ,12.284,14.034,12.284,14.034,0,B
W001_001a,30,B,IC01_葉山,ま,マア,まあ,副詞,,,和,,マ,(G まあ|ま) ,マ,マ,14.344,18.811,14.344,18.811,0,B
W001_001a,31,I,IC01_葉山,これ,コレ,此れ,代名詞,,,和,,コレ,これ,コレ,コレ,14.344,18.811,14.344,18.811,0,B
W001_001a,32,I,IC01_葉山,で,デ,で,助詞-格助詞,,,和,,デ,で ,デ,デ,14.344,18.811,14.344,18.811,0,I
W001_001a,33,I,IC01_葉山,何,ナニ,何,代名詞,,,和,,ナニ,何,ナニ,ナニ,14.344,18.811,14.344,18.811,0,B
W001_001a,34,I,IC01_葉山,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,14.344,18.811,14.344,18.811,0,I
W001_001a,35,I,IC01_葉山,お気付き,オキヅキ,御気付き,名詞-普通名詞-一般,,,混,,オキヅキ,お気付き,オキズキ,オキズキ,14.344,18.811,14.344,18.811,0,B
W001_001a,36,I,IC01_葉山,の,ノ,の,助詞-格助詞,,,和,,ノ,の,ノ,ノ,14.344,18.811,14.344,18.811,0,I
W001_001a,37,I,IC01_葉山,点,テン,点,名詞-普通名詞-一般,,,漢,,テン,点,テン,テン,14.344,18.811,14.344,18.811,0,B
W001_001a,38,I,IC01_葉山,が,ガ,が,助詞-格助詞,,,和,,ガ,が,ガ,ガ,14.344,18.811,14.344,18.811,0,I
W001_001a,39,I,IC01_葉山,あり,アル,有る,動詞-一般,五段-ラ行,連用形-一般,和,,アル,あり,アリ,アリ,14.344,18.811,14.344,18.811,0,B
W001_001a,40,I,IC01_葉山,まし,マス,ます,助動詞,助動詞-マス,連用形-一般,和,,マス,まし,マシ,マシ,14.344,18.811,14.344,18.811,0,I
W001_001a,41,I,IC01_葉山,たら,タ,た,助動詞,助動詞-タ,仮定形-一般,和,,タ,たら ,タラ,タラ,14.344,18.811,14.344,18.811,0,I
W001_001a,42,I,IC01_葉山,また,マタ,又,副詞,,,和,,マタ,また,マタ,マタ,14.344,18.811,14.344,18.811,0,B
W001_001a,43,I,IC01_葉山,あと,アト,後,名詞-普通名詞-一般,,,和,,アト,あと,アト,アト,14.344,18.811,14.344,18.811,0,B
W001_001a,44,I,IC01_葉山,で,デ,で,助詞-格助詞,,,和,,デ,で,デ,デ,14.344,18.811,14.344,18.811,0,I
W001_001a,45,I,IC01_葉山,お知らせください,オシラセクダサル,御知らせ下さる,動詞-一般,五段-ラ行,命令形,和,,オシラセクダサル,お知らせください。,オシラセクダサイ,オシラセクダサイ,14.344,18.811,14.344,18.811,0,B
W001_001a,46,B,IC01_葉山,はい,ハイ,はい,感動詞-一般,,,和,,ハイ,はい。,ハイ,ハイ,21.423,21.583,21.423,21.583,0,B
W001_001a,47,B,IC01_葉山,よろしい,ヨロシイ,宜しい,形容詞-一般,形容詞,終止形-一般,和,,ヨロシイ,よろしい,ヨロシー,ヨロシー,21.583,22.610,21.583,22.610,0,B
W001_001a,48,I,IC01_葉山,でしょう,デス,です,助動詞,助動詞-デス,意志推量形,和,,デス,でしょう,デショー,デショー,21.583,22.610,21.583,22.610,0,I
W001_001a,49,I,IC01_葉山,か,カ,か,助詞-終助詞,,,和,,カ,か。,カ,カ,21.583,22.610,21.583,22.610,0,I
W001_001a,50,B,IC01_葉山,はい,ハイ,はい,感動詞-一般,,,和,,ハイ,(T はい)。,ハイ,ハイ,24.183,24.558,24.183,24.558,0,B
W001_001a,51,B,IC01_葉山,えー,エー,えー,感動詞-フィラー,,,和,,エー,えー ,エー,エー,26.662,34.810,26.662,28.612,0,B
W001_001a,52,I,IC01_葉山,続き,ツヅク,続く,動詞-一般,五段-カ行,連用形-一般,和,,ツヅク,続き,ツズキ,ツズキ,26.662,34.810,26.662,28.612,0,B
W001_001a,53,I,IC01_葉山,まし,マス,ます,助動詞,助動詞-マス,連用形-一般,和,,マス,まし,マシ,マシ,26.662,34.810,26.662,28.612,0,I
W001_001a,54,I,IC01_葉山,て,テ,て,助詞-接続助詞,,,和,,テ,て ,テ,テ,26.662,34.810,26.662,28.612,0,I
W001_001a,55,I,IC01_葉山,えーと,エート,えーと,感動詞-フィラー,,,和,,エート,えーと:,エート,エートー,26.662,34.810,26.662,28.612,0,B
W001_001a,56,I,IC01_葉山,資料,シリョウ,資料,名詞-普通名詞-一般,,,漢,,シリョウ,資料,シリョー,シリョー,26.662,34.810,32.155,33.158,0,B
W001_001a,57,I,IC01_葉山,が,ガ,が,助詞-格助詞,,,和,,ガ,が,ガ,ガ,26.662,34.810,32.155,33.158,0,I
W001_001a,58,I,IC01_葉山,二三,ニイサン,二三,名詞-数詞,,,漢,,ニイサン,(Y ニー|二) 三。,ニーサン,ニーサン,26.662,34.810,33.601,34.810,0,B
W001_001a,59,B,IC01_葉山,池上さん,イケガミサン,池上さん,名詞-固有名詞-人名-姓,,,固,,イケガミサン,(R 池上)さん,イケガミサン,イケガミサン,36.724,40.603,36.724,40.603,1,B
W001_001a,60,I,IC01_葉山,が,ガ,が,助詞-格助詞,,,和,,ガ,が ,ガ,ガ,36.724,40.603,36.724,40.603,0,I
W001_001a,61,I,IC01_葉山,お休み,オヤスム,御休む,動詞-一般,五段-マ行,連用形-一般,和,,オヤスム,お休み,オヤスミ,オヤスミ,36.724,40.603,36.724,40.603,0,B
W001_001a,62,I,IC01_葉山,の,ノ,の,助詞-格助詞,,,和,,ノ,の,ノ,ノ,36.724,40.603,36.724,40.603,0,I
W001_001a,63,I,IC01_葉山,間,アイダ,間,名詞-普通名詞-一般,,,和,,アイダ,間,アイダ,アイダ,36.724,40.603,36.724,40.603,0,B
W001_001a,64,I,IC01_葉山,に,ニ,に,助詞-格助詞,,,和,,ニ,に,ニ,ニ,36.724,40.603,36.724,40.603,0,I
W001_001a,65,I,IC01_葉山,揃え,ソロエル,揃える,動詞-一般,下一段-ア行,連用形-一般,和,,ソロエル,揃え,ソロエ,ソロエ,36.724,40.603,36.724,40.603,0,B
W001_001a,66,I,IC01_葉山,ていただき,テイタダク,ていただく,助動詞,五段-カ行,連用形-一般,和,,テイタダク,ていただき,テイタダキ,テイタダキ,36.724,40.603,36.724,40.603,0,I
W001_001a,67,I,IC01_葉山,まし,マス,ます,助動詞,助動詞-マス,連用形-一般,和,,マス,まし,マシ,マシ,36.724,40.603,36.724,40.603,0,I
W001_001a,68,I,IC01_葉山,て,テ,て,助詞-接続助詞,,,和,,テ,て ,テ,テ,36.724,40.603,36.724,40.603,0,I
W001_001a,69,I,IC01_葉山,ありがとう,アリガトウ,有り難う,感動詞-一般,,,和,,アリガトウ,ありがとう,アリガトー,アリガトー,36.724,40.603,36.724,40.603,0,B
W001_001a,70,I,IC01_葉山,ござい,ゴザル,御座る,動詞-一般,五段-ラ行,連用形-イ音便,混,,ゴザル,ござい,ゴザイ,ゴザイ,36.724,40.603,36.724,40.603,0,B
W001_001a,71,I,IC01_葉山,ます,マス,ます,助動詞,助動詞-マス,終止形-一般,和,,マス,ます。,マス,マス,36.724,40.603,36.724,40.603,0,I
W001_001a,72,B,IC01_葉山,と,ト,と,助詞-格助詞,,,和,,ト,と,ト,ト,41.117,47.385,41.117,41.39,0,B
W001_001a,73,I,IC01_葉山,グ,,,言いよどみ,,,,,,(D グ),グ,グ,41.117,47.385,41.65,42.784,0,B
W001_001a,74,I,IC01_葉山,いくつ,イクツ,幾つ,名詞-数詞,,,和,,イクツ,いくつ,イクツ,イクツ,41.117,47.385,41.65,42.784,0,B
W001_001a,75,I,IC01_葉山,か,カ,か,助詞-副助詞,,,和,,カ,か ,カ,カ,41.117,47.385,41.65,42.784,0,I
W001_001a,76,I,IC01_葉山,シ,,,言いよどみ,,,,,,(D シ),シ,シ,41.117,47.385,41.65,42.784,0,B
W001_001a,77,I,IC01_葉山,次,ツギ,次,名詞-普通名詞-一般,,,和,,ツギ,次,ツギ,ツギ,41.117,47.385,43.109,43.63,0,B
W001_001a,78,I,IC01_葉山,の,ノ,の,助詞-格助詞,,,和,,ノ,の,ノ,ノ,41.117,47.385,43.109,43.63,0,I
W001_001a,79,I,IC01_葉山,えーと,エート,えーと,感動詞-フィラー,,,和,,エート,えーと: ,エート,エートー,41.117,47.385,44.181,47.385,0,B
W001_001a,80,I,IC01_葉山,六号,ロクゴウ,六号,名詞-数詞,,,漢,,ロクゴウ,六号,ロクゴー,ロクゴー,41.117,47.385,44.181,47.385,0,B
W001_001a,81,I,IC01_葉山,について,ニツイテ,について,助詞-格助詞,,,和,,ニツイテ,について,ニツイテ,ニツイテ,41.117,47.385,44.181,47.385,0,I
W001_001a,82,I,IC01_葉山,の,ノ,の,助詞-格助詞,,,和,,ノ,の,ノ,ノ,41.117,47.385,44.181,47.385,0,I
W001_001a,83,I,IC01_葉山,資料,シリョウ,資料,名詞-普通名詞-一般,,,漢,,シリョウ,資料,シリョー,シリョー,41.117,47.385,44.181,47.385,0,B
W001_001a,84,I,IC01_葉山,が,ガ,が,助詞-格助詞,,,和,,ガ,が,ガ,ガ,41.117,47.385,44.181,47.385,0,I
