会話ID,長単位連番,文頭フラグ,話者ラベル,書字形,語彙素読み,語彙素,品詞,活用型,活用形,語種,語彙素細分類,語形,タグ付き書字形,発音形出現形,発音,発話単位の開始時刻,発話単位の終了時刻,転記単位の開始時刻,転記単位の終了時刻,仮名,文節頭フラグ
C002_003,1,B,IC01_日野,きょう,キョウ,今日,副詞,,,和,,キョウ,きょう,キョー,キョー,4.283,4.995,4.283,4.995,0,B
C002_003,2,I,IC01_日野,どう,ドウ,どう,副詞,,,和,,ドウ,どう,ドー,ドー,4.283,4.995,4.283,4.995,0,B
C002_003,3,I,IC01_日野,すん,スル,する,動詞-一般,サ行変格,連体形-撥音便,和,,スル,すん,スン,スン,4.283,4.995,4.283,4.995,0,B
C002_003,4,I,IC01_日野,の,ノ,の,助詞-終助詞,,,和,,ノ,の。,ノ,ノ,4.283,4.995,4.283,4.995,0,I
C002_003,5,B,IC01_日野,何時,ナンジ,何時,名詞-数詞,,,混,,ナンジ,何時,ナンジ,ナンジ,5.253,5.923,5.253,5.923,0,B
C002_003,6,I,IC01_日野,に,ニ,に,助詞-格助詞,,,和,,ニ,に,ニ,ニ,5.253,5.923,5.253,5.923,0,I
C002_003,7,I,IC01_日野,出ん,デル,出る,動詞-一般,下一段-ダ行,連体形-撥音便,和,,デル,出ん,デン,デン,5.253,5.923,5.253,5.923,0,B
C002_003,8,I,IC01_日野,の,ノ,の,助詞-終助詞,,,和,,ノ,の?。,ノ,ノ,5.253,5.923,5.253,5.923,0,I
C002_003,9,B,IC02_智也,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん?。,ウン,ウン,7.280,7.666,7.280,7.666,0,B
C002_003,10,B,IC02_智也,きょう,キョウ,今日,名詞-普通名詞-一般,,,和,,キョウ,きょう?。,キョー,キョー,7.820,8.076,7.820,8.076,0,B
C002_003,11,B,IC01_日野,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,8.189,8.563,8.189,8.563,0,B
C002_003,12,B,IC02_智也,だから,ダカラ,だから,接続詞,,,和,,ダカラ,だから,ダカラ,ダカラ,9.781,12.024,9.781,10.171,0,B
C002_003,13,I,IC02_智也,用事,ヨウジ,用事,名詞-普通名詞-一般,,,漢,,ヨウジ,用事,ヨージ,ヨージ,9.781,12.024,10.834,12.024,0,B
C002_003,14,I,IC02_智也,が,ガ,が,助詞-格助詞,,,和,,ガ,が,ガ,ガ,9.781,12.024,10.834,12.024,0,I
C002_003,15,I,IC02_智也,終わっ,オワル,終わる,動詞-一般,五段-ラ行,連用形-促音便,和,,オワル,終わっ,オワッ,オワッ,9.781,12.024,10.834,12.024,0,B
C002_003,16,I,IC02_智也,たら,タ,た,助動詞,助動詞-タ,仮定形-一般,和,,タ,たら,タラ,タラ,9.781,12.024,10.834,12.024,0,I
C002_003,17,I,IC02_智也,出る,デル,出る,動詞-一般,下一段-ダ行,終止形-一般,和,,デル,出る,デル,デル,9.781,12.024,10.834,12.024,0,B
C002_003,18,I,IC02_智也,けど,ケレド,けれど,助詞-接続助詞,,,和,,ケド,けど。,ケド,ケド,9.781,12.024,10.834,12.024,0,I
C002_003,19,B,IC02_智也,マスト,マスト,マスト,名詞-普通名詞-一般,,,外,must,マスト,マスト,マスト,マスト,13.284,13.934,13.284,13.934,0,B
C002_003,20,I,IC02_智也,じゃない,デハナイ,ではない,助動詞,形容詞,終止形-一般,和,,ジャナイ,じゃない。,ジャナイ,ジャナイ,13.284,13.934,13.284,13.934,0,I
C002_003,21,B,IC02_智也,そんな,ソンナ,そんな,形状詞-一般,,,和,,ソンナ,そんな,ソンナ,ソンナ,14.738,15.378,14.738,15.378,0,B
C002_003,22,I,IC02_智也,早く,ハヤイ,早い,形容詞-一般,形容詞,連用形-一般,和,,ハヤイ,早く,ハヤク,ハヤク,14.738,15.378,14.738,15.378,0,B
C002_003,23,I,IC02_智也,行く,イク,行く,動詞-一般,五段-カ行,連体形-一般,和,,イク,行く,イク,イク,14.738,15.378,14.738,15.378,0,B
C002_003,24,I,IC02_智也,の,ノ,の,助詞-終助詞,,,和,,ノ,の。,ノ,ノ,14.738,15.378,14.738,15.378,0,I
C002_003,25,B,IC01_日野,いや,イヤ,いや,感動詞-一般,,,和,,イヤ,いや。,イヤ,イヤ,16.741,17.011,16.741,17.011,0,B
C002_003,26,B,IC01_日野,早く,ハヤイ,早い,形容詞-一般,形容詞,連用形-一般,和,,ハヤイ,早く,ハヤク,ハヤク,17.236,19.896,17.236,19.896,0,B
C002_003,27,I,IC01_日野,行か,イク,行く,動詞-一般,五段-カ行,未然形-一般,和,,イク,行か ,イカ,イカ,17.236,19.896,17.236,19.896,0,B
