会話ID,長単位連番,文頭フラグ,話者ラベル,書字形,語彙素読み,語彙素,品詞,活用型,活用形,語種,語彙素細分類,語形,タグ付き書字形,発音形出現形,発音,発話単位の開始時刻,発話単位の終了時刻,転記単位の開始時刻,転記単位の終了時刻,仮名,文節頭フラグ
W010_001a,1,B,IC02_新島,スー,,,言いよどみ,,,,,,(D スー),スー,スー,1.592,2.497,1.592,2.497,0,B
W010_001a,2,I,IC02_新島,さて,サテ,扠,接続詞,,,和,,サテ,さて。,サテ,サテ,1.592,2.497,1.592,2.497,0,B
W010_001a,3,B,IC01_堂本,えー,エエ,ええ,感動詞-一般,,,和,,エエ,えー。,エー,エー,1.687,1.900,1.687,1.900,0,B
W010_001a,4,B,IC01_堂本,では,デハ,では,接続詞,,,和,,デハ,(T (U では)) ,デワ,デワ,1.900,12.764,1.900,2.99,0,B
W010_001a,5,I,IC01_堂本,一応,イチオウ,一応,副詞,,,漢,,イチオウ,一応,イチオー,イチオー,1.900,12.764,1.900,2.99,0,B
W010_001a,6,I,IC01_堂本,きのう,キノウ,昨日,副詞,,,和,,キノウ,きのう,キノー,キノー,1.900,12.764,3.286,3.874,0,B
W010_001a,7,I,IC01_堂本,担当さん,タントウサン,担当さん,名詞-普通名詞-一般,,,混,,タントウサン,担当さん,タントーサン,タントーサン,1.900,12.764,4.157,6.798,0,I
W010_001a,8,I,IC01_堂本,は,ハ,は,助詞-係助詞,,,和,,ハ,は ,ワ,ワ,1.900,12.764,4.157,6.798,0,I
W010_001a,9,I,IC01_堂本,あの,アノ,彼の,連体詞,,,和,,アノ,あの,アノ,アノ,1.900,12.764,4.157,6.798,0,B
W010_001a,10,I,IC01_堂本,メール,メール,メール,名詞-普通名詞-一般,,,外,mail,メール,メール,メール,メール,1.900,12.764,4.157,6.798,0,B
W010_001a,11,I,IC01_堂本,を,ヲ,を,助詞-格助詞,,,和,,ヲ,を,オ,オ,1.900,12.764,4.157,6.798,0,I
W010_001a,12,I,IC01_堂本,読ん,ヨム,読む,動詞-一般,五段-マ行,連用形-撥音便,和,,ヨム,読ん,ヨン,ヨン,1.900,12.764,4.157,6.798,0,B
W010_001a,13,I,IC01_堂本,でいる,テイル,ている,助動詞,上一段-ア行,連体形-一般,和,,デイル,でいる,デイル,デイル,1.900,12.764,4.157,6.798,0,I
W010_001a,14,I,IC01_堂本,はず,ハズ,筈,名詞-普通名詞-一般,,,和,,ハズ,はず,ハズ,ハズ,1.900,12.764,4.157,6.798,0,B
W010_001a,15,I,IC01_堂本,な,ダ,だ,助動詞,助動詞-ダ,連体形-一般,和,,ダ,な,ナ,ナ,1.900,12.764,7.033,7.88,0,I
