会話ID,長単位連番,文頭フラグ,話者ラベル,書字形,語彙素読み,語彙素,品詞,活用型,活用形,語種,語彙素細分類,語形,タグ付き書字形,発音形出現形,発音,発話単位の開始時刻,発話単位の終了時刻,転記単位の開始時刻,転記単位の終了時刻,仮名,文節頭フラグ
W005_001,1,B,IC04_渡野,なるほど,ナルホド,成る程,副詞,,,和,,ナルホド,(T なるほど,ナルホド,ナルホド,0.004,1.268,0.004,1.268,0,B
W005_001,2,I,IC04_渡野,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね:)。,ネ,ネー,0.004,1.268,0.004,1.268,0,I
W005_001,3,B,IC03_片山,何,ナニ,何,代名詞,,,和,,ナニ,(T 何)。,ナニ,ナニ,2.316,2.517,2.316,2.517,0,B
W005_001,4,B,IC03_片山,ほんと,ホントウ,本当,名詞-普通名詞-一般,,,漢,,ホント,(T ほんと,ホント,ホント,2.517,3.320,2.517,3.320,0,B
W005_001,5,I,IC03_片山,に,ニ,に,助詞-格助詞,,,和,,ニ,に,ニ,ニ,2.517,3.320,2.517,3.320,0,I
W005_001,6,I,IC03_片山,わかっ,ワカル,分かる,動詞-一般,五段-ラ行,連用形-促音便,和,,ワカル,わかっ,ワカッ,ワカッ,2.517,3.320,2.517,3.320,0,B
W005_001,7,I,IC03_片山,てる,テル,てる,助動詞,下一段-タ行,終止形-一般,和,,テル,てる)?。,テル,テル,2.517,3.320,2.517,3.320,0,I
W005_001,8,B,IC04_渡野,って,ツウ,つう,助動詞,五段-ワア行,終止形-一般,和,,ッツウ,(T って,ッテ,ッテ,3.929,4.731,3.929,4.731,0,B
W005_001,9,I,IC04_渡野,か,カ,か,助詞-終助詞,,,和,,カ,か ,カ,カ,3.929,4.731,3.929,4.731,0,I
W005_001,10,I,IC04_渡野,筆箱,フデバコ,筆箱,名詞-普通名詞-一般,,,和,,フデバコ,筆箱)。,フデバコ,フデバコ,3.929,4.731,3.929,4.731,0,B
W005_001,11,B,IC07_葉山,で,デ,で,接続詞,,,和,,デ,で,デ,デ,5.176,10.435,5.176,5.484,0,B
