会話ID,長単位連番,文頭フラグ,話者ラベル,書字形,語彙素読み,語彙素,品詞,活用型,活用形,語種,語彙素細分類,語形,タグ付き書字形,発音形出現形,発音,発話単位の開始時刻,発話単位の終了時刻,転記単位の開始時刻,転記単位の終了時刻,仮名,文節頭フラグ
C001_002,1,B,IC02_美沙,イッカ,,,言いよどみ,,,,,,(D イッカ),イッカ,イッカ,0.013,1.872,0.013,0.327,0,B
C001_002,2,I,IC02_美沙,おはよう,オハヨウ,御早う,感動詞-一般,,,和,,オハヨウ,おはよう,オハヨー,オハヨー,0.013,1.872,0.622,1.872,0,B
C001_002,3,I,IC02_美沙,ござい,ゴザル,御座る,動詞-一般,五段-ラ行,連用形-イ音便,混,,ゴザル,ござい。,ゴザイ,ゴザイ,0.013,1.872,0.622,1.872,0,B
C001_002,4,B,IC01_玲子,おはよう,オハヨウ,御早う,感動詞-一般,,,和,,オハヨウ,おはよう,オハヨー,オハヨー,0.030,1.066,0.030,1.066,0,B
C001_002,5,I,IC01_玲子,ござい,ゴザル,御座る,動詞-一般,五段-ラ行,連用形-イ音便,混,,ゴザル,ござい,ゴザイ,ゴザイ,0.030,1.066,0.030,1.066,0,B
C001_002,6,I,IC01_玲子,ます,マス,ます,助動詞,助動詞-マス,終止形-一般,和,,マス,ます。,マス,マス,0.030,1.066,0.030,1.066,0,I
C001_002,7,B,IC01_玲子,◇,,,形態論情報付与対象外,,,,,,(L ◇),◇,◇,1.260,5.143,1.260,5.143,0,B
C001_002,8,B,IC02_美沙,◇,,,形態論情報付与対象外,,,,,,(L ◇),◇,◇,1.872,5.403,1.872,5.403,0,B
C001_002,9,B,IC02_美沙,おはよう,オハヨウ,御早う,感動詞-一般,,,和,,オハヨウ,おはよう。,オハヨー,オハヨー,5.534,6.253,5.534,6.253,0,B
C001_002,10,B,IC01_玲子,あー,アア,ああ,感動詞-一般,,,和,,アア,あー。,アー,アー,6.430,7.017,6.430,7.017,0,B
C001_002,11,B,IC01_玲子,喉,ノド,喉,名詞-普通名詞-一般,,,和,,ノド,喉,ノド,ノド,7.017,8.263,7.017,8.263,0,B
C001_002,12,I,IC01_玲子,がらがら,ガラガラ,がらがら,形状詞-一般,,,和,,ガラガラ,がらがら。,ガラガラ,ガラガラ,7.017,8.263,7.017,8.263,0,B
C001_002,13,B,IC02_美沙,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね:。,ネ,ネー,8.036,8.484,8.036,8.484,0,B
C001_002,14,B,IC01_玲子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,8.635,9.183,8.635,9.183,0,B
C001_002,15,B,IC02_美沙,超痛い,チョウイタイ,超痛い,形容詞-一般,形容詞,終止形-一般,混,,チョウイタイ,超痛い。,チョーイタイ,チョーイタイ,8.717,9.586,8.717,9.586,0,B
C001_002,16,B,IC01_玲子,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね。,ネ,ネ,9.715,9.893,9.715,9.893,0,B
C001_002,17,B,IC01_玲子,これ,コレ,此れ,代名詞,,,和,,コレ,これ,コレ,コレ,9.893,10.378,9.893,10.378,0,B
C001_002,18,I,IC01_玲子,何,ナニ,何,代名詞,,,和,,ナニ,何。,ナニ,ナニ,9.893,10.378,9.893,10.378,0,B
C001_002,19,B,IC02_美沙,え,エッ,えっ,感動詞-一般,,,和,,エ,え。,エ,エ,10.517,10.698,10.517,10.698,0,B
C001_002,20,B,IC02_美沙,これ,コレ,此れ,代名詞,,,和,,コレ,これ,コレ,コレ,10.860,11.291,10.860,11.291,0,B
C001_002,21,I,IC02_美沙,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね。,ネ,ネ,10.860,11.291,10.860,11.291,0,I
C001_002,22,B,IC02_美沙,あ,アッ,あっ,感動詞-一般,,,和,,ア,あ。,ア,ア,11.291,11.437,11.291,11.437,0,B
C001_002,23,B,IC02_美沙,最近,サイキン,最近,副詞,,,漢,,サイキン,最近,サイキン,サイキン,11.437,17.524,11.437,12.571,0,B
C001_002,24,I,IC02_美沙,なん,ナニ,何,代名詞,,,和,,ナン,なん,ナン,ナン,11.437,17.524,11.437,12.571,0,B
C001_002,25,I,IC02_美沙,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,11.437,17.524,11.437,12.571,0,I
C001_002,26,I,IC02_美沙,あの,アノ,あの,感動詞-フィラー,,,和,,アノ,(F あの) ,アノ,アノ,11.437,17.524,13.03,14.822,0,B
C001_002,27,I,IC02_美沙,自転車用,ジテンシャヨウ,自転車用,名詞-普通名詞-一般,,,漢,,ジテンシャヨウ,自転車用,ジテンシャヨー,ジテンシャヨー,11.437,17.524,13.03,14.822,0,B
C001_002,28,I,IC02_美沙,に,ニ,に,助詞-格助詞,,,和,,ニ,に,ニ,ニ,11.437,17.524,13.03,14.822,0,I
C001_002,29,I,IC02_美沙,ケイデンス,ケイデンス,ケイデンス,名詞-普通名詞-一般,,,外,Cadence,ケイデンス,ケイデンス,ケーデンス,ケーデンス,11.437,17.524,14.952,17.524,0,B
C001_002,30,I,IC02_美沙,計り,ハカル,測る,動詞-一般,五段-ラ行,連用形-一般,和,,ハカル,計り,ハカリ,ハカリ,11.437,17.524,14.952,17.524,0,B
C001_002,31,I,IC02_美沙,たく,タイ,たい,助動詞,助動詞-タイ,連用形-一般,和,,タイ,たく,タク,タク,11.437,17.524,14.952,17.524,0,I
C001_002,32,I,IC02_美沙,て,テ,て,助詞-接続助詞,,,和,,テ,て,テ,テ,11.437,17.524,14.952,17.524,0,I
C001_002,33,I,IC02_美沙,回転数,カイテンスウ,回転数,名詞-普通名詞-一般,,,漢,,カイテンスウ,回転数,カイテンスー,カイテンスー,11.437,17.524,14.952,17.524,0,B
C001_002,34,I,IC02_美沙,と,ト,と,助詞-格助詞,,,和,,ト,と,ト,ト,11.437,17.524,14.952,17.524,0,I
C001_002,35,I,IC02_美沙,か,カ,か,助詞-副助詞,,,和,,カ,か。,カ,カ,11.437,17.524,14.952,17.524,0,I
C001_002,36,B,IC01_玲子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,12.156,12.604,12.156,12.604,0,B
C001_002,37,B,IC01_玲子,あー,アア,ああ,感動詞-一般,,,和,,アア,あー。,アー,アー,15.359,16.261,15.359,16.261,0,B
C001_002,38,B,IC01_玲子,あー,アア,ああ,感動詞-一般,,,和,,アア,あー。,アー,アー,17.752,18.066,17.752,18.066,0,B
C001_002,39,B,IC02_美沙,で,デ,で,接続詞,,,和,,デ,で,デ,デ,17.986,22.397,17.986,18.21,0,B
C001_002,40,I,IC02_美沙,で,デ,で,接続詞,,,和,,デ,で:,デ,デー,17.986,22.397,18.943,19.347,0,B
C001_002,41,I,IC02_美沙,なん,ナニ,何,代名詞,,,和,,ナン,なん,ナン,ナン,17.986,22.397,19.574,22.397,0,B
C001_002,42,I,IC02_美沙,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,17.986,22.397,19.574,22.397,0,I
C001_002,43,I,IC02_美沙,やっぱ,ヤハリ,矢張り,副詞,,,和,,ヤッパ,やっぱ,ヤッパ,ヤッパ,17.986,22.397,19.574,22.397,0,B
C001_002,44,I,IC02_美沙,九十,キュウジュウ,九十,名詞-数詞,,,漢,,キュウジュウ,九十,キュージュー,キュージュー,17.986,22.397,19.574,22.397,0,B
C001_002,45,I,IC02_美沙,ぐらい,クライ,くらい,助詞-副助詞,,,和,,グライ,ぐらい,グライ,グライ,17.986,22.397,19.574,22.397,0,I
C001_002,46,I,IC02_美沙,で,デ,で,助詞-格助詞,,,和,,デ,で ,デ,デ,17.986,22.397,19.574,22.397,0,I
C001_002,47,I,IC02_美沙,九十回転,キュウジッカイテン,九十回転,名詞-普通名詞-一般,,,漢,,キュウジュッカイテン,九十回転。,キュージュッカイテン,キュージュッカイテン,17.986,22.397,19.574,22.397,0,B
C001_002,48,B,IC01_玲子,すごい,スゴイ,凄い,形容詞-一般,形容詞,終止形-一般,和,,スゴイ,すごい,スゴイ,スゴイ,18.066,18.949,18.066,18.949,0,B
C001_002,49,I,IC01_玲子,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね:。,ネ,ネー,18.066,18.949,18.066,18.949,0,I
C001_002,50,B,IC01_玲子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん ,ウン,ウン,21.575,22.525,21.575,22.525,0,B
C001_002,51,I,IC01_玲子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん ,ウン,ウン,21.575,22.525,21.575,22.525,0,B
C001_002,52,I,IC01_玲子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,21.575,22.525,21.575,22.525,0,B
C001_002,53,B,IC02_美沙,速く,ハヤイ,早い,形容詞-一般,形容詞,連用形-一般,和,,ハヤイ,速く,ハヤク,ハヤク,22.397,29.046,22.397,23.702,0,B
C001_002,54,I,IC02_美沙,回す,マワス,回す,動詞-一般,五段-サ行,終止形-一般,和,,マワス,回す:,マワス,マワスー,22.397,29.046,22.397,23.702,0,B
C001_002,55,I,IC02_美沙,って,ッテ,って,助詞-副助詞,,,和,,ッテ,って,ッテ,ッテ,22.397,29.046,22.397,23.702,0,I
C001_002,56,I,IC02_美沙,ゆう,イウ,言う,動詞-一般,五段-ワア行,終止形-一般,和,,ユウ,(W ユ|ゆう),ユー,ユ,22.397,29.046,22.397,23.702,0,B
C001_002,57,I,IC02_美沙,か,カ,か,助詞-終助詞,,,和,,カ,か,カ,カ,22.397,29.046,22.397,23.702,0,I
C001_002,58,I,IC02_美沙,軽く,カルイ,軽い,形容詞-一般,形容詞,連用形-一般,和,,カルイ,軽く,カルク,カルク,22.397,29.046,23.83,25.678,0,B
C001_002,59,I,IC02_美沙,＃,,,言いよどみ,,,,,,(D ＃) ,＃,＃,22.397,29.046,23.83,25.678,0,B
C001_002,60,I,IC02_美沙,軽い,カルイ,軽い,形容詞-一般,形容詞,連体形-一般,和,,カルイ,軽い,カルイ,カルイ,22.397,29.046,23.83,25.678,0,B
C001_002,61,I,IC02_美沙,ギア,ギヤ,ギヤ,名詞-普通名詞-一般,,,外,gear,ギア,ギア,ギア,ギア,22.397,29.046,23.83,25.678,0,B
C001_002,62,I,IC02_美沙,で,デ,で,助詞-格助詞,,,和,,デ,で,デ,デ,22.397,29.046,23.83,25.678,0,I
C001_002,63,I,IC02_美沙,ハヤ,,,言いよどみ,,,,,,(D ハヤ),ハヤ,ハヤ,22.397,29.046,23.83,25.678,0,B
C001_002,64,I,IC02_美沙,あの,アノ,あの,感動詞-フィラー,,,和,,アノ,(F あの) ,アノ,アノ,22.397,29.046,26.104,26.489,0,B
C001_002,65,I,IC02_美沙,イッ,,,言いよどみ,,,,,,(D イッ),イッ,イッ,22.397,29.046,26.104,26.489,0,B
C001_002,66,I,IC02_美沙,速い,ハヤイ,早い,形容詞-一般,形容詞,連体形-一般,和,,ハヤイ,速い,ハヤイ,ハヤイ,22.397,29.046,26.859,29.046,0,B
C001_002,67,I,IC02_美沙,回転数,カイテンスウ,回転数,名詞-普通名詞-一般,,,漢,,カイテンスウ,回転数,カイテンスー,カイテンスー,22.397,29.046,26.859,29.046,0,B
C001_002,68,I,IC02_美沙,で,デ,で,助詞-格助詞,,,和,,デ,で,デ,デ,22.397,29.046,26.859,29.046,0,I
C001_002,69,I,IC02_美沙,回す,マワス,回す,動詞-一般,五段-サ行,連体形-一般,和,,マワス,回す,マワス,マワス,22.397,29.046,26.859,29.046,0,B
C001_002,70,I,IC02_美沙,の,ノ,の,助詞-準体助詞,,,和,,ノ,の,ノ,ノ,22.397,29.046,26.859,29.046,0,I
C001_002,71,I,IC02_美沙,が,ガ,が,助詞-格助詞,,,和,,ガ,が,ガ,ガ,22.397,29.046,26.859,29.046,0,I
C001_002,72,I,IC02_美沙,い,ヨイ,良い,形容詞-一般,形容詞,連体形-省略,和,,イイ,い,イ,イ,22.397,29.046,26.859,29.046,0,B
C001_002,73,I,IC02_美沙,んです,ノデス,のです,助動詞,助動詞-デス,終止形-一般,和,,ンデス,んです,ンデス,ンデス,22.397,29.046,26.859,29.046,0,I
C001_002,74,I,IC02_美沙,って,ッテ,って,助詞-副助詞,,,和,,ッテ,って。,ッテ,ッテ,22.397,29.046,26.859,29.046,0,I
C001_002,75,B,IC01_玲子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん ,ウン,ウン,23.347,24.671,23.347,24.671,0,B
C001_002,76,I,IC01_玲子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん ,ウン,ウン,23.347,24.671,23.347,24.671,0,B
C001_002,77,I,IC01_玲子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん ,ウン,ウン,23.347,24.671,23.347,24.671,0,B
C001_002,78,I,IC01_玲子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,23.347,24.671,23.347,24.671,0,B
C001_002,79,B,IC01_玲子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,25.872,26.638,25.872,26.638,0,B
C001_002,80,B,IC01_玲子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん ,ウン,ウン,28.374,29.765,28.374,29.765,0,B
C001_002,81,I,IC01_玲子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん ,ウン,ウン,28.374,29.765,28.374,29.765,0,B
C001_002,82,I,IC01_玲子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん ,ウン,ウン,28.374,29.765,28.374,29.765,0,B
C001_002,83,I,IC01_玲子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,28.374,29.765,28.374,29.765,0,B
C001_002,84,B,IC02_美沙,あの,アノ,あの,感動詞-フィラー,,,和,,アノ,(F あの) ,アノ,アノ,29.497,31.184,29.497,31.184,0,B
C001_002,85,I,IC02_美沙,重く,オモイ,重い,形容詞-一般,形容詞,連用形-一般,和,,オモイ,重く ,オモク,オモク,29.497,31.184,29.497,31.184,0,B
C001_002,86,I,IC02_美沙,踏ま,フム,踏む,動詞-一般,五段-マ行,未然形-一般,和,,フム,踏ま,フマ,フマ,29.497,31.184,29.497,31.184,0,B
C001_002,87,I,IC02_美沙,ない,ナイ,ない,助動詞,助動詞-ナイ,終止形-一般,和,,ナイ,ない,ナイ,ナイ,29.497,31.184,29.497,31.184,0,I
C001_002,88,I,IC02_美沙,で,テ,て,助詞-接続助詞,,,和,,デ,で。,デ,デ,29.497,31.184,29.497,31.184,0,I
C001_002,89,B,IC01_玲子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん ,ウン,ウン,30.484,31.186,30.484,31.186,0,B
C001_002,90,I,IC01_玲子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,30.484,31.186,30.484,31.186,0,B
C001_002,91,B,IC02_美沙,で,デ,で,接続詞,,,和,,デ,で。,デ,デ,32.155,32.573,32.155,32.573,0,B
C001_002,92,B,IC02_美沙,ケ,,,言いよどみ,,,,,,(D ケ)。,ケ,ケ,35.984,36.222,35.984,36.222,0,B
C001_002,93,B,IC01_玲子,あっ,アッ,あっ,感動詞-一般,,,和,,アッ,あっ。,アッ,アッ,36.007,36.117,36.007,36.117,0,B
C001_002,94,B,IC01_玲子,それ,ソレ,其れ,代名詞,,,和,,ソレ,それ,ソレ,ソレ,36.117,36.830,36.117,36.830,0,B
C001_002,95,I,IC01_玲子,が,ガ,が,助詞-格助詞,,,和,,ガ,が,ガ,ガ,36.117,36.830,36.117,36.830,0,I
C001_002,96,I,IC01_玲子,そう,ソウ,そう,副詞,,,和,,ソウ,そう,ソー,ソー,36.117,36.830,36.117,36.830,0,B
C001_002,97,I,IC01_玲子,な,ダ,だ,助動詞,助動詞-ダ,連体形-一般,和,,ダ,な,ナ,ナ,36.117,36.830,36.117,36.830,0,I
C001_002,98,I,IC01_玲子,んだ,ノダ,のだ,助動詞,助動詞-ダ,終止形-一般,和,,ンダ,んだ。,ンダ,ンダ,36.117,36.830,36.117,36.830,0,I
C001_002,99,B,IC02_美沙,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,36.914,37.215,36.914,37.215,0,B
C001_002,100,B,IC01_玲子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん ,ウン,ウン,37.247,37.709,37.247,37.709,0,B
C001_002,101,I,IC01_玲子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,37.247,37.709,37.247,37.709,0,B
C001_002,102,B,IC02_美沙,なん,ナニ,何,代名詞,,,和,,ナン,なん,ナン,ナン,37.307,45.184,37.307,40.882,0,B
C001_002,103,I,IC02_美沙,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,37.307,45.184,37.307,40.882,0,I
C001_002,104,I,IC02_美沙,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね ,ネ,ネ,37.307,45.184,37.307,40.882,0,I
C001_002,105,I,IC02_美沙,で,デ,で,接続詞,,,和,,デ,で ,デ,デ,37.307,45.184,37.307,40.882,0,B
C001_002,106,I,IC02_美沙,これ,コレ,此れ,代名詞,,,和,,コレ,これ,コレ,コレ,37.307,45.184,37.307,40.882,0,B
C001_002,107,I,IC02_美沙,を,ヲ,を,助詞-格助詞,,,和,,ヲ,を,オ,オ,37.307,45.184,37.307,40.882,0,I
C001_002,108,I,IC02_美沙,自転車,ジテンシャ,自転車,名詞-普通名詞-一般,,,漢,,ジテンシャ,自転車,ジテンシャ,ジテンシャ,37.307,45.184,37.307,40.882,0,B
C001_002,109,I,IC02_美沙,の,ノ,の,助詞-格助詞,,,和,,ノ,の,ノ,ノ,37.307,45.184,37.307,40.882,0,I
C001_002,110,I,IC02_美沙,ほう,ホウ,方,名詞-普通名詞-一般,,,漢,,ホウ,ほう,ホー,ホー,37.307,45.184,37.307,40.882,0,B
C001_002,111,I,IC02_美沙,に,ニ,に,助詞-格助詞,,,和,,ニ,に,ニ,ニ,37.307,45.184,37.307,40.882,0,I
C001_002,112,I,IC02_美沙,ワイヤレス,ワイヤレス,ワイヤレス,名詞-普通名詞-一般,,,外,wireless,ワイヤレス,ワイヤレス,ワイヤレス,ワイヤレス,37.307,45.184,37.307,40.882,0,B
C001_002,113,I,IC02_美沙,で,デ,で,助詞-格助詞,,,和,,デ,で,デ,デ,37.307,45.184,37.307,40.882,0,I
C001_002,114,I,IC02_美沙,えーと,エート,えーと,感動詞-フィラー,,,和,,エート,えーと:,エート,エートー,37.307,45.184,41.333,42.343,0,B
C001_002,115,I,IC02_美沙,なん,ナニ,何,代名詞,,,和,,ナン,なん,ナン,ナン,37.307,45.184,42.653,45.184,0,B
C001_002,116,I,IC02_美沙,だ,ダ,だ,助動詞,助動詞-ダ,終止形-一般,和,,ダ,だ ,ダ,ダ,37.307,45.184,42.653,45.184,0,I
C001_002,117,I,IC02_美沙,回転数,カイテンスウ,回転数,名詞-普通名詞-一般,,,漢,,カイテンスウ,回転数,カイテンスー,カイテンスー,37.307,45.184,42.653,45.184,0,B
C001_002,118,I,IC02_美沙,を,ヲ,を,助詞-格助詞,,,和,,ヲ,を,オ,オ,37.307,45.184,42.653,45.184,0,I
C001_002,119,I,IC02_美沙,見る,ミル,見る,動詞-一般,上一段-マ行,連体形-一般,和,,ミル,見る,ミル,ミル,37.307,45.184,42.653,45.184,0,B
C001_002,120,I,IC02_美沙,の,ノ,の,助詞-準体助詞,,,和,,ノ,の,ノ,ノ,37.307,45.184,42.653,45.184,0,I
C001_002,121,I,IC02_美沙,を,ヲ,を,助詞-格助詞,,,和,,ヲ,を,オ,オ,37.307,45.184,42.653,45.184,0,I
C001_002,122,I,IC02_美沙,取り付け,トリツケル,取り付ける,動詞-一般,下一段-カ行,連用形-一般,和,,トリツケル,取り付け,トリツケ,トリツケ,37.307,45.184,42.653,45.184,0,B
C001_002,123,I,IC02_美沙,て,テ,て,助詞-接続助詞,,,和,,テ,て。,テ,テ,37.307,45.184,42.653,45.184,0,I
C001_002,124,B,IC01_玲子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,39.518,40.043,39.518,40.043,0,B
C001_002,125,B,IC01_玲子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,40.845,41.157,40.845,41.157,0,B
C001_002,126,B,IC01_玲子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん ,ウン,ウン,44.423,45.467,44.423,45.467,0,B
C001_002,127,I,IC01_玲子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん ,ウン,ウン,44.423,45.467,44.423,45.467,0,B
